Date,maxt,mint,avgt,pcpn,snow,snwd
1989-07-24,88,71,79.5,0.00,0.0,0
1989-07-25,94,71,82.5,0.00,0.0,0
1989-07-26,96,73,84.5,0.00,0.0,0
1989-07-27,93,72,82.5,0.00,0.0,0
1989-07-28,94,71,82.5,0.00,0.0,0
1989-07-29,93,73,83.0,0.00,0.0,0
1989-07-30,94,72,83.0,0.05,0.0,0
1989-07-31,93,70,81.5,0.00,0.0,0
1989-08-01,89,73,81.0,0.22,0.0,0
1989-08-02,90,73,81.5,0.00,0.0,0
1989-08-03,94,72,83.0,0.00,0.0,0
1989-08-04,93,69,81.0,0.00,0.0,0
1989-08-05,94,76,85.0,0.00,0.0,0
1989-08-06,83,71,77.0,0.09,0.0,0
1989-08-07,77,57,67.0,0.00,0.0,0
1989-08-08,79,53,66.0,0.00,0.0,0
1989-08-09,82,53,67.5,0.00,0.0,0
1989-08-10,83,58,70.5,0.37,0.0,0
1989-08-11,85,62,73.5,0.00,0.0,0
1989-08-12,87,57,72.0,0.00,0.0,0
1989-08-13,88,58,73.0,0.00,0.0,0
1989-08-14,90,63,76.5,0.00,0.0,0
1989-08-15,89,66,77.5,0.00,0.0,0
1989-08-16,88,66,77.0,0.00,0.0,0
1989-08-17,85,65,75.0,0.83,T,0
1989-08-18,85,63,74.0,0.00,0.0,0
1989-08-19,87,63,75.0,0.00,0.0,0
1989-08-20,91,68,79.5,0.00,0.0,0
1989-08-21,93,74,83.5,0.00,0.0,0
1989-08-22,93,72,82.5,0.00,0.0,0
1989-08-23,94,75,84.5,0.00,0.0,0
1989-08-24,93,74,83.5,0.21,0.0,0
1989-08-25,94,71,82.5,1.82,0.0,0
1989-08-26,92,72,82.0,T,0.0,0
1989-08-27,88,72,80.0,0.00,0.0,0
1989-08-28,94,71,82.5,0.03,0.0,0
1989-08-29,94,74,84.0,0.00,0.0,0
1989-08-30,83,71,77.0,0.10,0.0,0
1989-08-31,90,73,81.5,0.00,0.0,0
1989-09-01,92,72,82.0,0.17,0.0,0
1989-09-02,88,70,79.0,0.00,0.0,0
1989-09-03,86,64,75.0,0.00,0.0,0
1989-09-04,87,64,75.5,0.00,0.0,0
1989-09-05,90,65,77.5,0.00,0.0,0
1989-09-06,88,65,76.5,0.00,0.0,0
1989-09-07,87,67,77.0,0.00,0.0,0
1989-09-08,90,66,78.0,0.00,0.0,0
1989-09-09,93,69,81.0,0.05,0.0,0
1989-09-10,83,70,76.5,0.00,0.0,0
1989-09-11,86,71,78.5,0.06,0.0,0
1989-09-12,88,68,78.0,0.00,0.0,0
1989-09-13,89,67,78.0,0.21,0.0,0
1989-09-14,86,64,75.0,0.15,0.0,0
1989-09-15,68,63,65.5,0.82,0.0,0
1989-09-16,70,59,64.5,T,0.0,0
1989-09-17,77,56,66.5,0.00,0.0,0
1989-09-18,80,55,67.5,0.00,0.0,0
1989-09-19,79,55,67.0,0.00,0.0,0
1989-09-20,82,57,69.5,0.00,0.0,0
1989-09-21,85,62,73.5,0.00,0.0,0
1989-09-22,73,65,69.0,1.80,0.0,0
1989-09-23,65,44,54.5,0.29,0.0,0
1989-09-24,63,41,52.0,0.00,0.0,0
1989-09-25,61,56,58.5,0.29,0.0,0
1989-09-26,76,56,66.0,T,0.0,0
1989-09-27,73,48,60.5,0.00,0.0,0
1989-09-28,72,54,63.0,0.03,0.0,0
1989-09-29,66,61,63.5,0.30,0.0,0
1989-09-30,68,64,66.0,2.13,0.0,0
1989-10-01,74,63,68.5,0.26,0.0,0
1989-10-02,80,61,70.5,0.00,0.0,0
1989-10-03,76,54,65.0,0.00,0.0,0
1989-10-04,69,50,59.5,0.00,0.0,0
1989-10-05,80,43,61.5,0.00,0.0,0
1989-10-06,85,53,69.0,0.01,0.0,0
1989-10-07,68,47,57.5,0.00,0.0,0
1989-10-08,66,40,53.0,0.00,0.0,0
1989-10-09,69,37,53.0,0.00,0.0,0
1989-10-10,78,48,63.0,0.00,0.0,0
1989-10-11,80,45,62.5,0.00,0.0,0
1989-10-12,86,52,69.0,0.00,0.0,0
1989-10-13,83,55,69.0,0.00,0.0,0
1989-10-14,84,54,69.0,0.00,0.0,0
1989-10-15,84,56,70.0,0.00,0.0,0
1989-10-16,78,66,72.0,1.83,0.0,0
1989-10-17,75,51,63.0,1.36,0.0,0
1989-10-18,51,38,44.5,0.06,0.0,0
1989-10-19,45,37,41.0,0.03,T,0
1989-10-20,49,35,42.0,T,0.0,0
1989-10-21,71,37,54.0,0.00,0.0,0
1989-10-22,77,44,60.5,0.00,0.0,0
1989-10-23,76,55,65.5,0.01,0.0,0
1989-10-24,77,51,64.0,0.00,0.0,0
1989-10-25,78,46,62.0,0.00,0.0,0
1989-10-26,80,45,62.5,0.00,0.0,0
1989-10-27,79,44,61.5,0.00,0.0,0
1989-10-28,78,42,60.0,0.00,0.0,0
1989-10-29,81,46,63.5,0.00,0.0,0
1989-10-30,79,44,61.5,0.00,0.0,0
1989-10-31,63,41,52.0,0.06,0.0,0
1989-11-01,60,34,47.0,0.00,0.0,0
1989-11-02,61,43,52.0,0.00,0.0,0
1989-11-03,53,30,41.5,0.00,0.0,0
1989-11-04,64,29,46.5,0.00,0.0,0
1989-11-05,77,40,58.5,0.00,0.0,0
1989-11-06,69,60,64.5,0.75,0.0,0
1989-11-07,74,61,67.5,0.54,0.0,0
1989-11-08,76,57,66.5,0.50,0.0,0
1989-11-09,61,41,51.0,0.00,0.0,0
1989-11-10,64,43,53.5,0.00,0.0,0
1989-11-11,83,40,61.5,0.00,0.0,0
1989-11-12,82,52,67.0,0.00,0.0,0
1989-11-13,78,47,62.5,0.00,0.0,0
1989-11-14,67,59,63.0,0.60,0.0,0
1989-11-15,78,43,60.5,0.48,0.0,0
1989-11-16,43,30,36.5,0.01,T,0
1989-11-17,44,24,34.0,0.00,0.0,0
1989-11-18,54,34,44.0,0.00,0.0,0
1989-11-19,66,29,47.5,0.00,0.0,0
1989-11-20,76,48,62.0,0.00,0.0,0
1989-11-21,55,39,47.0,0.00,0.0,0
1989-11-22,43,35,39.0,0.62,0.0,0
1989-11-23,41,24,32.5,0.00,0.0,0
1989-11-24,51,21,36.0,0.00,0.0,0
1989-11-25,62,41,51.5,0.00,0.0,0
1989-11-26,66,56,61.0,0.03,0.0,0
1989-11-27,73,59,66.0,0.41,0.0,0
1989-11-28,67,36,51.5,T,0.0,0
1989-11-29,42,26,34.0,0.00,0.0,0
1989-11-30,52,22,37.0,0.00,0.0,0
1989-12-01,55,27,41.0,0.00,0.0,0
1989-12-02,56,30,43.0,0.00,0.0,0
1989-12-03,32,18,25.0,0.00,0.0,0
1989-12-04,50,17,33.5,0.00,0.0,0
1989-12-05,66,35,50.5,0.00,0.0,0
1989-12-06,70,41,55.5,0.00,0.0,0
1989-12-07,43,31,37.0,0.15,0.0,0
1989-12-09,30,27,28.5,T,T,0
1989-12-11,43,35,39.0,0.03,T,0
1989-12-12,35,18,26.5,T,T,0
1989-12-13,36,13,24.5,0.00,0.0,0
1989-12-14,36,21,28.5,0.00,0.0,0
1989-12-15,44,4,24.0,0.03,0.1,0
1989-12-27,55,27,41.0,T,0.0,0
1989-12-28,52,24,38.0,0.00,0.0,0
1989-12-29,60,34,47.0,0.04,0.0,0
1989-12-30,57,53,55.0,0.74,0.0,0
1989-12-31,56,32,44.0,0.40,0.0,0
1990-01-01,44,24,34.0,T,T,0
1990-01-02,48,23,35.5,0.00,0.0,0
1990-01-03,59,39,49.0,T,0.0,0
1990-01-04,64,39,51.5,0.63,0.0,0
1990-01-05,46,39,42.5,0.00,0.0,0
1990-01-06,46,37,41.5,0.00,0.0,0
1990-01-07,46,32,39.0,0.03,0.0,0
1990-01-08,54,38,46.0,0.01,0.0,0
1990-01-09,63,34,48.5,0.00,0.0,0
1990-01-10,57,40,48.5,0.00,0.0,0
1990-01-11,65,40,52.5,0.00,0.0,0
1990-01-12,41,28,34.5,0.00,0.0,0
1990-01-13,44,21,32.5,0.00,0.0,0
1990-01-14,56,28,42.0,0.00,0.0,0
1990-01-15,61,50,55.5,T,0.0,0
1990-01-16,72,48,60.0,T,0.0,0
1990-01-17,66,54,60.0,0.66,0.0,0
1990-01-18,62,40,51.0,0.02,0.0,0
1990-01-19,61,39,50.0,0.03,0.0,0
1990-01-20,67,49,58.0,0.31,0.0,0
1990-01-21,49,30,39.5,0.00,0.0,0
1990-01-22,64,29,46.5,0.00,0.0,0
1990-01-23,59,37,48.0,0.00,0.0,0
1990-01-24,58,49,53.5,T,0.0,0
1990-01-25,58,33,45.5,0.03,0.0,0
1990-01-26,54,24,39.0,0.00,0.0,0
1990-01-27,62,36,49.0,0.00,0.0,0
1990-01-28,55,38,46.5,0.12,0.0,0
1990-01-29,43,27,35.0,0.92,0.0,0
1990-01-30,51,26,38.5,0.00,0.0,0
1990-01-31,60,28,44.0,0.00,0.0,0
1990-02-01,71,42,56.5,0.00,0.0,0
1990-02-02,68,55,61.5,0.37,0.0,0
1990-02-03,63,55,59.0,2.60,0.0,0
1990-02-04,61,37,49.0,0.04,0.0,0
1990-02-05,56,31,43.5,0.00,0.0,0
1990-02-06,59,34,46.5,T,0.0,0
1990-02-07,59,39,49.0,0.08,0.0,0
1990-02-08,68,36,52.0,0.00,0.0,0
1990-02-09,67,46,56.5,0.98,0.0,0
1990-02-10,56,36,46.0,0.22,0.0,0
1990-02-11,62,33,47.5,0.00,0.0,0
1990-02-12,68,32,50.0,0.00,0.0,0
1990-02-13,70,54,62.0,0.00,0.0,0
1990-02-14,75,60,67.5,0.00,0.0,0
1990-02-15,69,63,66.0,0.39,0.0,0
1990-02-16,65,42,53.5,0.01,0.0,0
1990-02-17,43,28,35.5,0.00,0.0,0
1990-02-18,56,30,43.0,T,0.0,0
1990-02-19,59,35,47.0,0.00,0.0,0
1990-02-20,53,29,41.0,0.00,0.0,0
1990-02-21,69,29,49.0,0.00,0.0,0
1990-02-22,70,53,61.5,0.03,0.0,0
1990-02-23,58,34,46.0,0.01,0.0,0
1990-02-24,51,26,38.5,T,0.0,0
1990-02-25,36,20,28.0,0.00,0.0,0
1990-02-26,52,24,38.0,T,T,0
1990-02-27,70,44,57.0,0.00,0.0,0
1990-02-28,50,41,45.5,T,0.0,0
1990-03-01,42,37,39.5,0.17,0.0,0
1990-03-02,45,40,42.5,0.46,0.0,0
1990-03-03,62,32,47.0,0.00,0.0,0
1990-03-04,57,29,43.0,0.00,0.0,0
1990-03-05,68,31,49.5,0.00,0.0,0
1990-03-06,74,37,55.5,0.00,0.0,0
1990-03-07,64,49,56.5,0.00,0.0,0
1990-03-08,60,49,54.5,0.27,0.0,0
1990-03-09,62,51,56.5,0.11,0.0,0
1990-03-10,77,59,68.0,0.08,0.0,0
1990-03-11,82,60,71.0,0.00,0.0,0
1990-03-12,78,62,70.0,0.00,0.0,0
1990-03-13,81,57,69.0,0.00,0.0,0
1990-03-14,82,61,71.5,0.00,0.0,0
1990-03-15,73,53,63.0,1.29,0.0,0
1990-03-16,58,51,54.5,0.27,0.0,0
1990-03-17,63,45,54.0,0.00,0.0,0
1990-03-18,67,37,52.0,0.00,0.0,0
1990-03-19,50,30,40.0,0.07,0.4,0
1990-03-20,49,26,37.5,0.00,0.0,0
1990-03-21,64,27,45.5,0.00,0.0,0
1990-03-22,74,38,56.0,0.01,0.0,0
1990-03-23,63,47,55.0,0.00,0.0,0
1990-03-24,47,36,41.5,0.16,0.0,0
1990-03-25,50,36,43.0,0.00,0.0,0
1990-03-26,53,35,44.0,0.00,0.0,0
1990-03-27,60,29,44.5,0.00,0.0,0
1990-03-28,67,41,54.0,T,0.0,0
1990-03-29,62,53,57.5,0.04,0.0,0
1990-03-30,62,55,58.5,0.33,0.0,0
1990-03-31,75,56,65.5,T,0.0,0
1990-04-01,77,51,64.0,0.00,0.0,0
1990-04-02,66,41,53.5,0.00,0.0,0
1990-04-03,53,36,44.5,0.00,0.0,0
1990-04-04,67,29,48.0,0.00,0.0,0
1990-04-05,70,43,56.5,0.01,0.0,0
1990-04-06,48,32,40.0,0.52,0.0,0
1990-04-07,53,29,41.0,0.00,0.0,0
1990-04-08,63,27,45.0,0.00,0.0,0
1990-04-09,75,39,57.0,0.00,0.0,0
1990-04-10,71,49,60.0,0.05,0.0,0
1990-04-11,58,40,49.0,T,0.0,0
1990-04-12,56,31,43.5,0.00,0.0,0
1990-04-13,68,38,53.0,0.00,0.0,0
1990-04-14,63,49,56.0,0.18,0.0,0
1990-04-15,66,46,56.0,0.00,0.0,0
1990-04-16,73,49,61.0,0.00,0.0,0
1990-04-17,66,38,52.0,0.32,0.0,0
1990-04-18,63,36,49.5,0.00,0.0,0
1990-04-19,74,42,58.0,0.00,0.0,0
1990-04-20,74,56,65.0,0.08,0.0,0
1990-04-21,73,59,66.0,0.11,0.0,0
1990-04-22,81,54,67.5,0.00,0.0,0
1990-04-23,86,52,69.0,0.00,0.0,0
1990-04-24,87,57,72.0,0.00,0.0,0
1990-04-25,87,60,73.5,0.00,0.0,0
1990-04-26,86,59,72.5,0.00,0.0,0
1990-04-27,86,59,72.5,0.00,0.0,0
1990-04-28,76,54,65.0,0.30,0.0,0
1990-04-29,82,49,65.5,0.00,0.0,0
1990-04-30,83,66,74.5,0.03,0.0,0
1990-05-01,68,56,62.0,0.04,0.0,0
1990-05-02,61,54,57.5,0.38,0.0,0
1990-05-03,84,59,71.5,0.05,0.0,0
1990-05-04,83,66,74.5,0.10,0.0,0
1990-05-05,66,42,54.0,T,0.0,0
1990-05-06,69,39,54.0,0.01,0.0,0
1990-05-07,76,42,59.0,0.00,0.0,0
1990-05-08,81,49,65.0,0.00,0.0,0
1990-05-09,70,60,65.0,0.13,0.0,0
1990-05-10,66,45,55.5,0.02,0.0,0
1990-05-11,69,39,54.0,T,0.0,0
1990-05-12,77,56,66.5,0.22,0.0,0
1990-05-13,77,56,66.5,T,0.0,0
1990-05-14,85,49,67.0,0.00,0.0,0
1990-05-15,87,62,74.5,0.00,0.0,0
1990-05-16,87,71,79.0,0.04,0.0,0
1990-05-17,78,62,70.0,0.75,0.0,0
1990-05-18,82,52,67.0,0.00,0.0,0
1990-05-19,83,64,73.5,0.23,0.0,0
1990-05-20,77,63,70.0,0.37,0.0,0
1990-05-21,78,59,68.5,0.26,0.0,0
1990-05-22,62,56,59.0,0.00,0.0,0
1990-05-23,72,55,63.5,0.00,0.0,0
1990-05-24,80,51,65.5,0.00,0.0,0
1990-05-25,83,63,73.0,T,0.0,0
1990-05-26,85,69,77.0,T,0.0,0
1990-05-27,85,63,74.0,0.20,0.0,0
1990-05-28,72,59,65.5,T,0.0,0
1990-05-29,82,56,69.0,0.00,0.0,0
1990-05-30,80,54,67.0,0.00,0.0,0
1990-05-31,85,57,71.0,0.00,0.0,0
1990-06-01,87,67,77.0,0.00,0.0,0
1990-06-02,88,70,79.0,T,0.0,0
1990-06-03,82,69,75.5,0.32,0.0,0
1990-06-04,74,54,64.0,0.00,0.0,0
1990-06-05,80,53,66.5,0.00,0.0,0
1990-06-06,91,58,74.5,0.03,0.0,0
1990-06-07,95,67,81.0,0.00,0.0,0
1990-06-08,94,72,83.0,0.00,0.0,0
1990-06-09,93,76,84.5,T,0.0,0
1990-06-10,88,69,78.5,0.00,0.0,0
1990-06-11,85,63,74.0,0.00,0.0,0
1990-06-12,90,57,73.5,0.00,0.0,0
1990-06-13,92,64,78.0,0.00,0.0,0
1990-06-14,96,71,83.5,0.28,0.0,0
1990-06-15,92,70,81.0,0.00,0.0,0
1990-06-16,94,70,82.0,0.00,0.0,0
1990-06-17,94,75,84.5,0.00,0.0,0
1990-06-18,93,74,83.5,1.28,0.0,0
1990-06-19,92,65,78.5,0.00,0.0,0
1990-06-20,95,67,81.0,0.28,0.0,0
1990-06-21,94,73,83.5,0.00,0.0,0
1990-06-22,87,69,78.0,0.18,0.0,0
1990-06-23,82,64,73.0,0.00,0.0,0
1990-06-24,82,62,72.0,0.00,0.0,0
1990-06-25,86,60,73.0,0.00,0.0,0
1990-06-26,90,57,73.5,0.00,0.0,0
1990-06-27,95,64,79.5,0.00,0.0,0
1990-06-28,95,67,81.0,0.00,0.0,0
1990-06-29,96,70,83.0,0.00,0.0,0
1990-06-30,94,74,84.0,T,0.0,0
1990-07-01,94,77,85.5,0.32,0.0,0
1990-07-02,93,73,83.0,0.00,0.0,0
1990-07-03,98,63,80.5,0.00,0.0,0
1990-07-04,98,72,85.0,0.00,0.0,0
1990-07-05,98,67,82.5,0.00,0.0,0
1990-07-06,97,73,85.0,0.00,0.0,0
1990-07-07,98,73,85.5,0.00,0.0,0
1990-07-08,101,74,87.5,0.00,0.0,0
1990-07-09,102,77,89.5,0.00,0.0,0
1990-07-10,100,75,87.5,0.28,0.0,0
1990-07-11,96,72,84.0,0.44,0.0,0
1990-07-12,84,71,77.5,1.34,0.0,0
1990-07-13,84,66,75.0,0.40,0.0,0
1990-07-14,77,61,69.0,T,0.0,0
1990-07-15,82,58,70.0,0.00,0.0,0
1990-07-16,87,60,73.5,0.00,0.0,0
1990-07-17,91,63,77.0,0.00,0.0,0
1990-07-18,89,68,78.5,0.02,0.0,0
1990-07-19,91,72,81.5,0.00,0.0,0
1990-07-20,89,71,80.0,0.13,0.0,0
1990-07-21,90,71,80.5,0.65,0.0,0
1990-07-22,87,70,78.5,1.16,0.0,0
1990-07-23,83,68,75.5,0.12,0.0,0
1990-07-24,87,66,76.5,0.00,0.0,0
1990-07-25,88,64,76.0,0.00,0.0,0
1990-07-26,91,69,80.0,0.00,0.0,0
1990-07-27,94,70,82.0,0.00,0.0,0
1990-07-28,93,70,81.5,0.00,0.0,0
1990-07-29,95,66,80.5,0.00,0.0,0
1990-07-30,94,70,82.0,0.00,0.0,0
1990-07-31,90,72,81.0,0.00,0.0,0
1990-08-01,89,67,78.0,0.00,0.0,0
1990-08-02,92,70,81.0,0.00,0.0,0
1990-08-03,93,66,79.5,0.00,0.0,0
1990-08-04,93,71,82.0,2.06,0.0,0
1990-08-05,80,70,75.0,T,0.0,0
1990-08-06,84,63,73.5,T,0.0,0
1990-08-07,78,57,67.5,0.00,0.0,0
1990-08-08,84,62,73.0,0.00,0.0,0
1990-08-09,86,64,75.0,0.00,0.0,0
1990-08-10,88,66,77.0,0.00,0.0,0
1990-08-11,88,64,76.0,0.00,0.0,0
1990-08-12,93,63,78.0,0.00,0.0,0
1990-08-13,83,72,77.5,T,0.0,0
1990-08-14,87,71,79.0,T,0.0,0
1990-08-15,89,67,78.0,0.00,0.0,0
1990-08-16,91,66,78.5,0.00,0.0,0
1990-08-17,96,70,83.0,0.00,0.0,0
1990-08-18,98,71,84.5,0.02,0.0,0
1990-08-19,98,72,85.0,0.00,0.0,0
1990-08-20,100,73,86.5,T,0.0,0
1990-08-21,100,74,87.0,0.00,0.0,0
1990-08-22,83,74,78.5,0.00,0.0,0
1990-08-23,89,69,79.0,T,0.0,0
1990-08-24,89,65,77.0,0.00,0.0,0
1990-08-25,97,63,80.0,0.00,0.0,0
1990-08-26,100,66,83.0,0.00,0.0,0
1990-08-27,102,70,86.0,0.00,0.0,0
1990-08-28,103,72,87.5,0.00,0.0,0
1990-08-29,99,70,84.5,1.04,0.0,0
1990-08-30,90,67,78.5,0.00,0.0,0
1990-08-31,92,65,78.5,0.00,0.0,0
1990-09-01,94,70,82.0,0.00,0.0,0
1990-09-02,97,73,85.0,0.00,0.0,0
1990-09-03,96,73,84.5,0.00,0.0,0
1990-09-04,97,70,83.5,0.00,0.0,0
1990-09-05,98,67,82.5,0.00,0.0,0
1990-09-06,101,68,84.5,0.00,0.0,0
1990-09-07,102,70,86.0,0.03,0.0,0
1990-09-08,91,71,81.0,T,0.0,0
1990-09-09,91,72,81.5,0.18,0.0,0
1990-09-10,88,68,78.0,0.00,0.0,0
1990-09-11,92,68,80.0,0.43,0.0,0
1990-09-12,78,70,74.0,0.09,0.0,0
1990-09-13,78,70,74.0,0.03,0.0,0
1990-09-14,86,68,77.0,0.56,0.0,0
1990-09-15,84,60,72.0,0.00,0.0,0
1990-09-16,85,53,69.0,0.00,0.0,0
1990-09-17,76,54,65.0,0.00,0.0,0
1990-09-18,84,53,68.5,T,0.0,0
1990-09-19,85,70,77.5,0.04,0.0,0
1990-09-20,84,66,75.0,0.00,0.0,0
1990-09-21,83,65,74.0,0.77,0.0,0
1990-09-22,78,62,70.0,T,0.0,0
1990-09-23,62,50,56.0,0.00,0.0,0
1990-09-24,70,43,56.5,0.00,0.0,0
1990-09-25,78,43,60.5,0.00,0.0,0
1990-09-26,86,56,71.0,0.00,0.0,0
1990-09-27,87,57,72.0,0.00,0.0,0
1990-09-28,88,59,73.5,0.00,0.0,0
1990-09-29,89,63,76.0,0.00,0.0,0
1990-09-30,74,63,68.5,T,0.0,0
1990-10-01,78,54,66.0,0.00,0.0,0
1990-10-02,85,49,67.0,0.00,0.0,0
1990-10-03,86,61,73.5,0.00,0.0,0
1990-10-04,78,54,66.0,1.82,0.0,0
1990-10-05,84,51,67.5,0.00,0.0,0
1990-10-06,84,53,68.5,0.00,0.0,0
1990-10-07,85,59,72.0,T,0.0,0
1990-10-08,78,64,71.0,T,0.0,0
1990-10-09,84,63,73.5,0.17,0.0,0
1990-10-10,63,47,55.0,0.07,0.0,0
1990-10-11,59,46,52.5,0.00,0.0,0
1990-10-12,65,54,59.5,T,0.0,0
1990-10-13,72,48,60.0,0.00,0.0,0
1990-10-14,77,43,60.0,0.00,0.0,0
1990-10-15,75,50,62.5,0.00,0.0,0
1990-10-16,83,48,65.5,0.00,0.0,0
1990-10-17,82,63,72.5,0.35,0.0,0
1990-10-18,69,42,55.5,0.42,0.0,0
1990-10-19,64,37,50.5,0.00,0.0,0
1990-10-20,73,38,55.5,0.00,0.0,0
1990-10-21,78,53,65.5,0.10,0.0,0
1990-10-22,63,51,57.0,1.39,0.0,0
1990-10-23,67,46,56.5,0.00,0.0,0
1990-10-24,67,39,53.0,0.00,0.0,0
1990-10-25,56,40,48.0,0.09,0.0,0
1990-10-26,58,35,46.5,0.00,0.0,0
1990-10-27,69,32,50.5,0.00,0.0,0
1990-10-28,64,38,51.0,0.00,0.0,0
1990-10-29,65,31,48.0,0.00,0.0,0
1990-10-30,76,35,55.5,0.00,0.0,0
1990-10-31,77,38,57.5,0.00,0.0,0
1990-11-01,80,40,60.0,0.00,0.0,0
1990-11-02,78,43,60.5,0.00,0.0,0
1990-11-03,78,43,60.5,0.00,0.0,0
1990-11-04,79,54,66.5,0.00,0.0,0
1990-11-05,67,45,56.0,0.20,0.0,0
1990-11-06,56,41,48.5,0.00,0.0,0
1990-11-07,58,37,47.5,0.00,0.0,0
1990-11-08,47,35,41.0,0.00,0.0,0
1990-11-09,49,43,46.0,2.58,0.0,0
1990-11-10,55,38,46.5,0.01,0.0,0
1990-11-11,67,38,52.5,0.00,0.0,0
1990-11-12,64,41,52.5,0.00,0.0,0
1990-11-13,64,34,49.0,0.00,0.0,0
1990-11-14,75,37,56.0,0.00,0.0,0
1990-11-15,74,43,58.5,0.00,0.0,0
1990-11-16,75,45,60.0,0.16,0.0,0
1990-11-17,56,37,46.5,0.00,0.0,0
1990-11-18,60,30,45.0,0.00,0.0,0
1990-11-19,63,40,51.5,0.00,0.0,0
1990-11-20,70,53,61.5,0.00,0.0,0
1990-11-21,74,48,61.0,0.00,0.0,0
1990-11-22,63,57,60.0,0.17,0.0,0
1990-11-23,66,44,55.0,0.22,0.0,0
1990-11-24,69,40,54.5,0.00,0.0,0
1990-11-25,74,50,62.0,0.00,0.0,0
1990-11-26,70,56,63.0,T,0.0,0
1990-11-27,78,67,72.5,0.00,0.0,0
1990-11-28,73,36,54.5,0.95,0.0,0
1990-11-29,50,31,40.5,0.00,0.0,0
1990-11-30,55,25,40.0,0.00,0.0,0
1990-12-01,62,37,49.5,0.00,0.0,0
1990-12-02,60,50,55.0,1.03,0.0,0
1990-12-03,64,38,51.0,0.97,0.0,0
1990-12-04,42,31,36.5,0.00,0.0,0
1990-12-05,48,23,35.5,0.00,0.0,0
1990-12-06,56,31,43.5,0.00,0.0,0
1990-12-07,44,31,37.5,0.00,0.0,0
1990-12-08,54,21,37.5,0.00,0.0,0
1990-12-09,61,26,43.5,0.00,0.0,0
1990-12-10,66,32,49.0,0.00,0.0,0
1990-12-11,65,31,48.0,0.00,0.0,0
1990-12-12,67,41,54.0,0.00,0.0,0
1990-12-13,61,42,51.5,0.30,0.0,0
1990-12-14,58,38,48.0,0.02,0.0,0
1990-12-15,63,46,54.5,0.25,0.0,0
1990-12-16,48,35,41.5,0.03,0.0,0
1990-12-17,67,44,55.5,0.66,0.0,0
1990-12-18,67,47,57.0,1.61,0.0,0
1990-12-19,50,38,44.0,0.00,0.0,0
1990-12-20,58,38,48.0,0.12,0.0,0
1990-12-21,64,54,59.0,1.67,0.0,0
1990-12-22,63,33,48.0,1.15,0.0,0
1990-12-25,35,11,23.0,0.00,0.0,0
1990-12-26,38,21,29.5,0.00,0.0,0
1990-12-28,56,40,48.0,T,0.0,0
1990-12-29,64,55,59.5,0.29,0.0,0
1990-12-30,71,23,47.0,1.13,0.0,0
1991-01-01,51,19,35.0,0.00,0.0,0
1991-01-02,55,32,43.5,0.00,0.0,0
1991-01-03,37,24,30.5,0.00,0.0,0
1991-01-04,36,22,29.0,0.00,0.0,0
1991-01-05,55,36,45.5,0.00,0.0,0
1991-01-06,55,42,48.5,0.63,0.0,0
1991-01-07,43,38,40.5,0.82,0.0,0
1991-01-08,45,38,41.5,T,0.0,0
1991-01-09,45,39,42.0,0.01,0.0,0
1991-01-10,50,37,43.5,0.79,0.0,0
1991-01-11,58,40,49.0,0.11,0.0,0
1991-01-12,40,31,35.5,0.01,T,0
1991-01-13,39,31,35.0,0.00,0.0,0
1991-01-14,55,29,42.0,0.00,0.0,0
1991-01-15,52,32,42.0,0.36,0.0,0
1991-01-16,52,41,46.5,0.00,0.0,0
1991-01-17,52,35,43.5,0.00,0.0,0
1991-01-18,54,28,41.0,0.00,0.0,0
1991-01-19,49,38,43.5,0.04,0.0,0
1991-01-20,50,30,40.0,0.04,T,0
1991-01-22,32,16,24.0,0.00,0.0,0
1991-01-23,50,22,36.0,0.00,0.0,0
1991-01-24,42,26,34.0,0.00,0.0,0
1991-01-25,43,21,32.0,0.00,0.0,0
1991-01-26,51,26,38.5,0.00,0.0,0
1991-01-27,54,25,39.5,0.06,0.0,0
1991-01-28,44,39,41.5,T,0.0,0
1991-01-29,63,40,51.5,0.00,0.0,0
1991-01-30,57,30,43.5,0.05,0.0,0
1991-01-31,43,23,33.0,0.00,0.0,0
1991-02-01,55,20,37.5,0.00,0.0,0
1991-02-02,63,31,47.0,0.00,0.0,0
1991-02-03,69,27,48.0,0.00,0.0,0
1991-02-04,73,45,59.0,0.00,0.0,0
1991-02-05,59,54,56.5,0.44,0.0,0
1991-02-06,64,45,54.5,0.05,0.0,0
1991-02-07,45,39,42.0,0.00,0.0,0
1991-02-08,40,36,38.0,0.00,0.0,0
1991-02-09,58,33,45.5,0.00,0.0,0
1991-02-10,58,34,46.0,0.00,0.0,0
1991-02-11,52,30,41.0,0.00,0.0,0
1991-02-12,67,28,47.5,0.00,0.0,0
1991-02-13,58,47,52.5,1.13,0.0,0
1991-02-14,50,24,37.0,0.02,0.2,0
1991-02-17,55,33,44.0,1.59,0.0,0
1991-02-18,63,51,57.0,1.04,0.0,0
1991-02-19,58,42,50.0,1.13,0.0,0
1991-02-20,44,33,38.5,T,0.0,0
1991-02-21,56,29,42.5,0.00,0.0,0
1991-02-22,63,35,49.0,0.00,0.0,0
1991-02-23,56,33,44.5,0.00,0.0,0
1991-02-24,61,36,48.5,0.00,0.0,0
1991-02-25,43,33,38.0,0.04,0.4,0
1991-02-26,43,24,33.5,0.00,0.0,0
